[2025-04-20 12:50:49,684] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:50:49,684] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:50:51,784] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:50:51,784] 32 root - INFO - Making a query engine
[2025-04-20 12:51:34,823] 20 root - INFO - Data Loading Started...
[2025-04-20 12:51:35,227] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:51:36,782] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:51:36,793] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:51:36,793] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:51:38,931] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:51:38,931] 32 root - INFO - Making a query engine
[2025-04-20 12:52:28,228] 20 root - INFO - Data Loading Started...
[2025-04-20 12:52:28,645] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:52:30,372] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:52:30,389] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:52:30,389] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:52:32,554] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:52:32,554] 32 root - INFO - Making a query engine
[2025-04-20 12:52:39,013] 20 root - INFO - Data Loading Started...
[2025-04-20 12:52:39,421] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:52:40,881] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:52:40,886] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:52:40,886] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:52:43,013] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:52:43,013] 32 root - INFO - Making a query engine
[2025-04-20 12:53:15,999] 20 root - INFO - Data Loading Started...
[2025-04-20 12:53:33,796] 20 root - INFO - Data Loading Started...
[2025-04-20 12:53:33,858] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:53:35,448] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:53:35,462] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:53:35,462] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:53:38,652] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:53:38,652] 32 root - INFO - Making a query engine
[2025-04-20 12:54:04,080] 20 root - INFO - Data Loading Started...
[2025-04-20 12:54:04,139] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:54:05,727] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:54:05,727] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:54:05,727] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:54:09,209] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:54:09,209] 32 root - INFO - Making a query engine
[2025-04-20 12:55:08,274] 20 root - INFO - Data Loading Started...
[2025-04-20 12:55:08,441] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:55:09,949] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:55:09,956] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:55:09,956] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:55:14,675] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:55:14,676] 32 root - INFO - Making a query engine
[2025-04-20 12:55:27,265] 20 root - INFO - Data Loading Started...
[2025-04-20 12:55:27,425] 30 root - INFO - Data Loaded Successfully!!
[2025-04-20 12:55:28,908] 19 root - INFO - Downloading Gemini Embedding Model...
[2025-04-20 12:55:28,924] 25 root - INFO - Embedding Model Downloaded Successfully!!
[2025-04-20 12:55:28,924] 27 root - INFO - Making of VectorDatabase in Progress..
[2025-04-20 12:55:32,676] 30 root - INFO - Local Storage made Successfully!!
[2025-04-20 12:55:32,676] 32 root - INFO - Making a query engine
